OrderID,OrderDate,Region,Store,ProductCategory,UnitPrice,Quantity,DiscountPercent,GrossSales,NetSales,Cost,Profit,PaymentMethod,CustomerSegment,CustomerAge,CustomerGender,SatisfactionScore,DeliveryDays
ORD100194,2024-12-01,West,Store_11,Clothing,66.64,1,5.0,106.62,101.29,68.33,32.96,Mobile Wallet,Returning,43.0,Female,4.9,4.0
ORD100965,2024-03-05,East,Store_06,Groceries,22.28,1,5.0,22.28,21.17,12.53,8.64,Credit Card,VIP,42.0,Male,3.8,3.0
ORD104547,2024-09-06,South,Store_07,Electronics,236.32,1,0.0,236.32,236.32,176.94,59.38,Bank Transfer,New,27.0,Male,5.0,6.0
ORD104540,2024-03-12,Central,Store_06,Groceries,8.73,1,20.0,8.73,6.98,4.02,2.96,Credit Card,VIP,26.0,Male,2.6,3.0
ORD104070,2023-03-12,North,Store_10,Groceries,44.4,4,0.0,177.6,177.6,109.59,68.01,Bank Transfer,Returning,50.0,Female,4.0,3.0
ORD103378,2024-09-18,North,Store_04,Groceries,37.95,1,15.0,37.95,32.26,24.17,8.09,Cash,Returning,58.0,Female,4.2,4.0
ORD100115,2024-02-20,North,Store_09,Home & Living,297.27,1,10.0,297.27,267.54,162.04,105.5,Mobile Wallet,New,32.0,Female,2.6,2.0
ORD100852,2024-12-04,North,Store_13,Clothing,134.6,3,20.0,646.08,516.86,370.7,146.16,Credit Card,New,52.0,Female,4.6,6.0
ORD101051,2023-09-24,South,Store_05,Beauty,114.57,4,0.0,458.28,458.28,291.4,166.88,Bank Transfer,Returning,16.0,Male,3.7,5.0
ORD105939,2023-05-14,Central,Store_07,Electronics,1159.81,1,0.0,1159.81,1159.81,570.87,588.94,Credit Card,Returning,22.0,Male,4.7,3.0
ORD101528,2023-01-16,South,,Groceries,55.61,1,0.0,55.61,55.61,37.92,17.69,Mobile Wallet,VIP,16.0,Male,2.8,5.0
ORD103214,2024-02-15,North,Store_01,Clothing,146.93,1,0.0,146.93,146.93,93.34,53.59,Bank Transfer,New,34.0,Male,4.1,4.0
ORD103727,2024-01-20,South,Store_15,Electronics,744.51,1,0.0,744.51,744.51,550.53,193.98,Credit Card,VIP,35.0,Female,3.8,6.0
ORD104602,2023-08-17,West,Store_05,Groceries,32.38,2,0.0,64.76,64.76,38.88,25.88,Debit Card,Returning,35.0,Female,4.3,7.0
ORD105531,2024-11-20,North,Store_12,Sports,96.66,1,5.0,154.66,146.93,96.42,50.51,Debit Card,New,36.0,Male,3.0,5.0
ORD104812,2024-01-20,South,Store_18,Clothing,189.8,2,0.0,379.6,379.6,201.19,178.41,Cash,New,27.0,Male,4.3,5.0
ORD104246,2023-07-19,East,Store_11,Groceries,13.25,1,5.0,15.9,15.1,7.57,7.53,Mobile Wallet,Returning,58.0,Male,4.1,
ORD104465,2023-03-10,South,Store_19,Groceries,2.23,3,0.0,6.69,6.69,5.0,1.69,Cash,Returning,35.0,Male,4.8,5.0
ORD101543,2024-02-20,East,Store_20,Groceries,7.09,1,10.0,7.09,6.38,2.97,3.41,Credit Card,VIP,16.0,Male,3.1,3.0
ORD100561,2023-02-01,North,Store_06,Groceries,31.98,1,0.0,31.98,31.98,17.99,13.99,Credit Card,New,21.0,Male,3.8,0.0
ORD104613,2024-01-16,North,Store_18,Sports,150.39,1,0.0,150.39,150.39,79.34,71.05,Bank Transfer,Returning,39.0,Female,4.1,4.0
ORD100948,2024-11-22,East,Store_20,Clothing,152.27,1,0.0,243.63,243.63,129.15,114.48,Mobile Wallet,New,31.0,Female,5.0,5.0
ORD100732,2024-11-03,South,Store_16,Clothing,43.44,1,0.0,69.5,69.5,36.52,32.98,Debit Card,Returning,26.0,Female,4.4,0.0
ORD103235,2024-02-21,Central,Store_13,Home & Living,290.52,1,5.0,290.52,275.99,165.43,110.56,Mobile Wallet,Returning,26.0,Male,5.0,7.0
ORD105307,2024-06-27,North,Store_08,Groceries,30.51,2,0.0,73.22,73.22,37.33,35.89,Debit Card,VIP,38.0,Female,2.7,6.0
ORD105143,2024-02-12,West,Store_13,Clothing,19.95,1,0.0,19.95,19.95,10.04,9.91,Debit Card,New,,Male,2.8,
ORD100275,2023-12-19,East,Store_10,Beauty,20.94,1,0.0,33.5,33.5,23.58,9.92,Cash,Returning,60.0,Male,4.2,2.0
ORD103692,2023-05-23,South,Store_11,Sports,290.71,2,15.0,581.42,494.21,274.5,219.71,Debit Card,New,23.0,Male,4.7,7.0
ORD105864,2024-10-28,East,Store_16,Clothing,80.89,1,5.0,80.89,76.85,54.59,22.26,Mobile Wallet,VIP,38.0,Male,4.1,5.0
ORD104995,2023-06-04,Central,Store_02,Home & Living,365.03,1,5.0,438.04,416.14,233.25,182.89,Bank Transfer,New,21.0,Male,4.5,3.0
ORD100121,2024-05-02,Central,Store_18,Groceries,26.06,1,20.0,26.06,20.85,10.48,10.37,Debit Card,VIP,42.0,Male,3.7,2.0
ORD102029,2023-09-08,Central,Store_02,Clothing,184.93,2,10.0,369.86,332.87,195.57,137.3,Mobile Wallet,Returning,35.0,Male,3.6,4.0
ORD102635,2023-01-20,North,Store_14,Groceries,19.81,2,0.0,39.62,39.62,21.2,18.42,Mobile Wallet,Returning,33.0,Female,4.2,3.0
ORD100671,2024-03-24,East,Store_07,Groceries,39.81,1,0.0,39.81,39.81,22.25,17.56,Mobile Wallet,New,42.0,Other,4.2,4.0
ORD105232,2023-08-07,South,Store_03,Electronics,805.23,1,,805.23,805.23,459.83,345.4,Bank Transfer,Returning,29.0,Male,4.6,2.0
ORD100807,2023-03-22,West,Store_12,Clothing,38.14,3,10.0,114.42,102.98,53.56,49.42,Cash,Returning,45.0,Female,3.9,2.0
ORD104821,2024-05-12,West,Store_12,Groceries,28.32,1,0.0,28.32,28.32,16.9,11.42,Mobile Wallet,New,32.0,Male,4.8,3.0
ORD101023,2024-09-06,West,Store_05,Electronics,404.13,2,0.0,808.26,808.26,567.53,240.73,Bank Transfer,VIP,61.0,Female,3.4,3.0
ORD100582,2023-03-19,East,Store_15,Beauty,95.23,1,0.0,95.23,95.23,43.28,51.95,Mobile Wallet,Returning,16.0,Other,3.4,0.0
ORD100149,2023-02-12,East,Store_04,Groceries,4.67,1,10.0,4.67,4.2,2.81,1.39,Cash,Returning,35.0,Female,3.5,6.0
ORD105455,2023-04-10,East,Store_09,Clothing,21.73,1,5.0,21.73,20.64,13.25,7.39,Debit Card,Returning,44.0,Female,3.4,4.0
ORD102986,2024-06-29,West,Store_10,Groceries,48.55,1,20.0,58.26,46.61,31.29,15.32,Mobile Wallet,Returning,57.0,Male,5.0,5.0
ORD104633,2023-05-08,East,Store_04,Sports,17.15,1,0.0,17.15,17.15,8.08,9.07,Bank Transfer,Returning,25.0,Male,5.0,2.0
ORD102130,2024-06-08,North,Store_12,Home & Living,215.48,1,0.0,258.58,258.58,152.78,105.8,Debit Card,Returning,57.0,Female,3.2,2.0
ORD103036,2024-08-08,East,Store_05,Clothing,188.6,2,20.0,377.2,301.76,196.02,105.74,Debit Card,Returning,39.0,Female,3.7,1.0
ORD100008,2023-05-28,West,Store_09,Electronics,1146.18,1,20.0,1146.18,916.94,621.92,295.02,Credit Card,VIP,36.0,Male,4.5,1.0
ORD101310,2024-01-18,West,Store_01,Groceries,41.42,1,15.0,41.42,35.21,24.21,11.0,Credit Card,Returning,24.0,Male,4.4,1.0
ORD100117,2023-04-13,South,Store_13,Home & Living,88.07,1,10.0,88.07,79.26,48.38,30.88,Credit Card,Returning,,Male,,3.0
ORD102204,2023-11-28,West,Store_11,Clothing,37.74,1,10.0,60.38,54.34,28.53,25.81,Debit Card,New,24.0,Female,4.0,2.0
ORD102810,2024-01-10,Central,Store_12,Groceries,54.54,1,0.0,54.54,54.54,27.74,26.8,Cash,VIP,25.0,Female,3.6,4.0
ORD105089,2024-01-21,Central,Store_05,Clothing,83.09,1,5.0,83.09,78.94,54.2,24.74,Bank Transfer,Returning,44.0,Female,4.2,3.0
ORD103215,2023-07-13,South,Store_10,Groceries,41.48,1,10.0,49.78,44.8,25.89,18.91,Debit Card,New,38.0,Female,5.0,3.0
ORD101328,2024-05-07,North,Store_17,Clothing,63.86,1,0.0,63.86,63.86,36.84,27.02,Cash,Returning,35.0,Male,4.9,3.0
ORD101857,2024-03-02,North,Store_13,Groceries,15.59,1,5.0,15.59,14.81,9.98,4.83,Mobile Wallet,New,16.0,Male,5.0,4.0
ORD102750,2023-06-28,South,Store_18,Sports,35.7,1,0.0,42.84,42.84,29.56,13.28,Bank Transfer,New,16.0,Female,4.9,1.0
ORD102931,2024-05-06,East,Store_20,Beauty,89.69,2,0.0,179.38,179.38,99.19,80.19,Debit Card,VIP,16.0,Male,2.9,2.0
ORD105698,2024-06-08,East,,Home & Living,403.29,1,0.0,483.95,483.95,331.54,152.41,Debit Card,New,43.0,Female,3.7,3.0
ORD103218,2024-12-20,East,Store_13,Sports,207.32,1,5.0,331.71,315.12,156.65,158.47,Bank Transfer,New,65.0,Male,4.3,3.0
ORD102925,2023-05-14,North,Store_03,Electronics,551.52,1,15.0,551.52,468.79,309.57,159.22,Credit Card,New,44.0,Female,3.3,4.0
ORD105115,2023-07-11,Central,Store_11,Home & Living,447.21,1,10.0,536.65,482.99,299.84,183.15,Bank Transfer,New,36.0,Male,3.7,4.0
ORD100179,2024-01-01,East,Store_15,Electronics,527.37,1,5.0,527.37,501.0,280.52,220.48,Bank Transfer,New,55.0,Male,4.8,1.0
ORD103059,2023-07-19,South,Store_15,Sports,195.35,2,10.0,468.84,421.96,292.34,129.62,Credit Card,New,16.0,Male,4.6,4.0
ORD105347,2023-12-11,North,Store_11,Groceries,52.61,1,10.0,84.18,75.76,34.83,40.93,Mobile Wallet,VIP,21.0,Male,4.9,6.0
ORD101095,2023-02-28,South,Store_03,Groceries,59.1,3,0.0,177.3,177.3,128.2,49.1,Bank Transfer,New,34.0,Female,,6.0
ORD100083,2024-08-30,East,Store_06,Groceries,51.41,1,0.0,51.41,51.41,25.97,25.44,Debit Card,New,16.0,Female,3.8,3.0
ORD105752,2023-03-29,East,Store_10,Home & Living,105.5,1,25.0,105.5,79.12,41.35,37.77,Mobile Wallet,Returning,39.0,Male,4.4,5.0
ORD104692,2024-12-24,Central,Store_19,Electronics,1127.46,1,25.0,1803.94,1352.95,626.96,725.99,Bank Transfer,New,38.0,Male,3.7,2.0
ORD101422,2024-03-05,South,Store_16,Beauty,135.53,1,10.0,135.53,121.98,58.91,63.07,Mobile Wallet,Returning,56.0,Female,3.6,7.0
ORD100398,2023-07-24,North,Store_19,Clothing,194.83,1,5.0,233.8,222.11,138.47,83.64,Mobile Wallet,New,,Female,4.0,7.0
ORD105049,2024-10-27,East,Store_12,Groceries,11.94,1,0.0,11.94,11.94,8.54,3.4,Cash,VIP,25.0,Male,4.0,2.0
ORD104978,2024-11-05,South,,Clothing,148.23,1,0.0,237.17,237.17,170.27,66.9,Cash,Returning,48.0,Female,4.8,3.0
ORD102605,2024-07-05,West,Store_02,Clothing,11.39,1,0.0,13.67,13.67,6.64,7.03,Mobile Wallet,VIP,39.0,Female,5.0,3.0
ORD101209,2024-12-04,South,Store_08,Electronics,634.35,2,0.0,2029.92,2029.92,1340.12,689.8,Mobile Wallet,New,25.0,Female,3.7,2.0
ORD104021,2023-02-04,Central,Store_15,Groceries,25.3,5,0.0,126.5,126.5,69.63,56.87,Credit Card,Returning,59.0,Male,4.5,6.0
ORD104783,2024-07-05,Central,Store_19,Electronics,498.7,1,0.0,598.44,598.44,295.02,303.42,Bank Transfer,New,57.0,,3.5,
ORD100276,2023-12-07,South,Store_18,Groceries,21.54,1,5.0,34.46,32.74,23.31,9.43,Mobile Wallet,VIP,40.0,Female,4.1,7.0
ORD102024,2023-02-23,South,Store_11,Electronics,1079.6,1,0.0,1079.6,1079.6,522.35,557.25,Credit Card,Returning,47.0,Female,4.0,2.0
ORD102926,2024-03-26,North,Store_07,Beauty,93.19,1,0.0,93.19,93.19,53.14,40.05,Cash,New,42.0,Female,2.7,5.0
ORD105301,2024-12-25,South,Store_10,Electronics,292.86,1,20.0,468.58,374.86,239.32,135.54,Credit Card,New,46.0,Male,4.2,4.0
ORD101136,2024-06-13,North,Store_10,Groceries,14.8,2,0.0,35.52,35.52,17.66,17.86,Bank Transfer,VIP,44.0,Male,3.6,2.0
ORD101698,2023-09-20,East,Store_12,Electronics,463.08,1,0.0,463.08,463.08,291.4,171.68,Bank Transfer,Returning,60.0,Female,4.5,
ORD100676,2024-02-28,North,Store_10,Sports,178.34,1,0.0,178.34,178.34,117.77,60.57,Mobile Wallet,VIP,50.0,Male,4.7,4.0
ORD102585,2024-02-09,North,Store_04,Groceries,21.05,1,5.0,21.05,20.0,11.84,8.16,Bank Transfer,Returning,85.0,Female,2.6,
ORD102892,2023-09-23,North,Store_04,Home & Living,41.56,2,0.0,83.12,83.12,57.26,25.86,Debit Card,Returning,,Female,3.9,7.0
ORD104728,2023-03-23,South,Store_01,Clothing,54.69,1,10.0,54.69,49.22,31.63,17.59,Debit Card,VIP,66.0,Female,4.2,2.0
ORD104322,2023-12-04,South,Store_09,Home & Living,26.08,1,10.0,41.73,37.56,23.38,14.18,Mobile Wallet,Returning,40.0,Male,3.3,2.0
ORD103519,2024-11-03,Central,Store_09,Groceries,11.97,3,0.0,57.46,57.46,34.47,22.99,Credit Card,Returning,32.0,Female,4.7,3.0
ORD101915,2024-01-13,West,Store_16,Sports,244.49,2,0.0,488.98,488.98,258.05,230.93,Credit Card,New,50.0,Male,4.9,5.0
ORD100433,2023-04-06,North,Store_16,Home & Living,195.84,1,20.0,195.84,156.67,117.25,39.42,Credit Card,Returning,25.0,Male,5.0,6.0
ORD103491,2024-04-08,West,Store_09,Clothing,61.41,1,0.0,61.41,61.41,39.09,22.32,Cash,Returning,36.0,Female,4.1,6.0
ORD102158,2024-08-16,Central,Store_17,Electronics,263.38,1,0.0,263.38,263.38,137.16,126.22,Bank Transfer,VIP,51.0,Male,3.1,5.0
ORD105784,2024-02-20,Central,Store_20,Groceries,31.65,1,5.0,31.65,30.07,14.98,15.09,Mobile Wallet,New,72.0,Female,4.7,2.0
ORD104801,2024-03-11,South,Store_15,Beauty,46.56,1,0.0,46.56,46.56,26.95,19.61,Debit Card,New,30.0,Female,3.9,4.0
ORD103169,2024-03-18,Central,Store_15,Clothing,180.96,1,0.0,180.96,180.96,134.78,46.18,Cash,New,36.0,Female,3.8,3.0
ORD100729,2024-04-25,North,Store_20,Sports,145.28,3,25.0,435.84,326.88,194.77,132.11,Cash,Returning,45.0,Male,4.3,
ORD105987,2024-02-05,East,Store_12,Clothing,105.09,2,0.0,210.18,210.18,125.0,85.18,Cash,Returning,34.0,Female,4.0,5.0
ORD103155,2024-09-10,West,Store_04,Clothing,179.95,1,0.0,179.95,179.95,123.45,56.5,Cash,Returning,21.0,Female,4.6,1.0
ORD101193,2024-05-28,North,Store_15,Home & Living,478.63,1,0.0,478.63,478.63,309.86,168.77,Cash,Returning,43.0,Female,5.0,3.0
ORD101268,2024-11-26,South,Store_02,Clothing,165.3,1,0.0,264.48,264.48,171.0,93.48,Credit Card,Returning,44.0,Male,4.3,4.0
ORD105783,2024-12-17,North,Store_11,Electronics,651.46,1,15.0,1042.34,885.99,555.09,330.9,Cash,New,25.0,Female,4.2,4.0
ORD101279,2024-09-23,East,Store_09,Sports,226.95,1,10.0,226.95,204.25,123.79,80.46,Mobile Wallet,Returning,41.0,Male,4.1,5.0
ORD101909,2024-11-17,South,Store_06,Beauty,74.03,1,0.0,118.45,118.45,71.65,46.8,Bank Transfer,New,,Female,5.0,0.0
ORD105651,2024-06-23,South,Store_02,Groceries,48.87,1,5.0,58.64,55.71,37.28,18.43,Debit Card,Returning,60.0,Male,4.4,
ORD101281,2024-06-23,North,Store_17,Electronics,782.46,1,0.0,938.95,938.95,614.68,324.27,Cash,New,33.0,Male,,1.0
ORD101320,2023-03-25,West,Store_01,Groceries,33.25,2,15.0,66.5,56.53,32.14,24.39,Cash,New,48.0,Female,3.7,4.0
ORD105993,2024-04-23,West,Store_07,Beauty,12.16,2,0.0,24.32,24.32,13.95,10.37,Cash,Returning,34.0,Male,4.7,5.0
ORD101895,2024-09-13,Central,Store_11,Beauty,138.7,1,15.0,138.7,117.9,81.38,36.52,Credit Card,Returning,16.0,Female,4.9,6.0
ORD101107,2024-10-24,South,Store_07,Clothing,179.34,1,5.0,179.34,170.37,118.42,51.95,Bank Transfer,New,42.0,Female,4.4,3.0
ORD105629,2023-01-21,West,Store_15,Home & Living,261.45,2,0.0,522.9,522.9,389.74,133.16,Cash,Returning,62.0,Female,4.0,3.0
ORD101580,2023-08-05,Central,Store_02,Beauty,99.58,4,10.0,398.32,358.49,204.58,153.91,Bank Transfer,New,29.0,Female,,3.0
ORD102941,2024-11-14,Central,Store_13,Sports,43.37,2,0.0,138.78,138.78,94.06,44.72,Bank Transfer,Returning,16.0,Male,3.5,1.0
ORD101002,2024-02-12,Central,Store_13,Groceries,39.8,1,0.0,39.8,39.8,23.45,16.35,Bank Transfer,New,67.0,Female,3.1,7.0
ORD101355,2023-12-29,East,Store_06,Clothing,190.66,2,5.0,610.11,579.6,336.59,243.01,Mobile Wallet,New,71.0,Female,3.8,4.0
ORD105398,2024-11-14,South,Store_14,Electronics,888.33,1,0.0,1421.33,1421.33,848.27,573.06,Debit Card,Returning,32.0,Female,2.7,7.0
ORD101726,2024-11-24,East,Store_13,Groceries,29.28,1,5.0,46.85,44.51,33.27,11.24,Bank Transfer,Returning,42.0,Female,4.2,1.0
ORD104504,2023-01-13,West,Store_06,Electronics,1174.77,2,0.0,2349.54,2349.54,1684.21,665.33,Credit Card,New,42.0,Female,4.3,3.0
ORD100825,2023-03-08,North,Store_06,Groceries,50.07,2,0.0,100.14,100.14,47.15,52.99,Mobile Wallet,Returning,31.0,Male,3.5,6.0
ORD105311,2024-11-07,East,Store_02,Electronics,505.96,1,25.0,809.54,607.16,309.0,298.16,Cash,New,35.0,Male,4.3,3.0
ORD102959,2023-12-15,North,Store_06,Electronics,73.08,2,0.0,233.86,233.86,157.94,75.92,Debit Card,New,30.0,Male,3.5,3.0
ORD100757,2023-10-07,West,Store_11,Clothing,16.95,3,10.0,50.85,45.76,27.79,17.97,Credit Card,VIP,59.0,Male,5.0,5.0
ORD103455,2024-09-23,Central,Store_01,Sports,210.89,1,0.0,210.89,2522.881707317774,126.02,1012.5744191886914,Bank Transfer,Returning,48.0,Other,3.2,4.0
ORD101444,2023-04-12,North,Store_02,Electronics,292.16,2,0.0,584.32,584.32,405.76,178.56,Mobile Wallet,VIP,66.0,Female,3.2,1.0
ORD105912,2024-05-17,South,Store_03,Clothing,71.74,1,0.0,71.74,71.74,36.72,35.02,Bank Transfer,Returning,,Female,5.0,3.0
ORD100893,2024-12-16,West,Store_08,Clothing,57.28,1,0.0,91.65,91.65,52.01,39.64,Credit Card,Returning,42.0,Female,5.0,2.0
ORD101179,2023-01-19,North,Store_04,Electronics,315.71,1,0.0,315.71,315.71,204.15,111.56,Debit Card,VIP,53.0,Female,4.8,5.0
ORD105977,2023-04-28,South,Store_01,Electronics,828.27,1,0.0,828.27,828.27,379.13,449.14,Cash,Returning,37.0,Female,3.3,3.0
ORD103734,2023-08-24,North,Store_05,Clothing,18.62,1,0.0,18.62,18.62,9.29,9.33,Debit Card,New,55.0,Female,5.0,4.0
ORD104228,2023-09-11,South,Store_18,Beauty,63.69,1,0.0,63.69,63.69,42.3,21.39,Bank Transfer,Returning,43.0,Female,5.0,3.0
ORD103506,2024-09-03,East,Store_03,Groceries,37.26,5,10.0,186.3,167.67,118.21,49.46,Debit Card,Returning,42.0,Male,2.7,3.0
ORD102001,2023-02-15,North,Store_04,Clothing,102.38,2,,204.76,204.76,146.37,58.39,Credit Card,Returning,45.0,Male,4.1,9.0
ORD101721,2024-06-25,East,Store_06,Clothing,113.99,1,0.0,136.79,136.79,73.65,63.14,Debit Card,New,22.0,Female,4.2,6.0
ORD102432,2023-04-29,South,Store_04,Electronics,377.04,1,0.0,377.04,377.04,197.2,179.84,Credit Card,New,54.0,Male,4.0,4.0
ORD103748,2024-11-02,East,Store_04,Clothing,65.15,2,5.0,208.48,198.06,144.03,54.03,Debit Card,Returning,19.0,Male,5.0,0.0
ORD105975,2024-02-05,South,Store_13,Electronics,608.59,1,,608.59,547.73,396.96,150.77,Bank Transfer,Returning,68.0,Male,,0.0
ORD102113,2024-10-26,South,Store_09,Clothing,96.68,1,25.0,96.68,72.51,50.15,22.36,Credit Card,Returning,43.0,Male,5.0,1.0
ORD105008,2024-06-06,East,Store_19,Groceries,6.24,1,0.0,7.49,7.49,4.72,2.77,Cash,New,44.0,Male,2.9,4.0
ORD100463,2023-11-02,North,Store_04,Electronics,393.8,5,5.0,3150.4,2992.88,1722.94,1269.94,Mobile Wallet,Returning,53.0,Male,3.6,5.0
ORD102389,2024-09-29,West,Store_17,Electronics,565.54,2,15.0,1131.08,961.42,667.8,293.62,Credit Card,New,67.0,Male,3.2,
ORD103419,2023-07-27,East,Store_09,Sports,240.45,1,5.0,288.54,274.11,174.36,99.75,Mobile Wallet,Returning,41.0,Female,,5.0
ORD104931,2024-06-19,West,Store_12,Electronics,186.06,2,0.0,446.54,446.54,235.07,211.47,Mobile Wallet,New,46.0,Female,4.4,6.0
ORD100510,2024-12-27,East,Store_12,Groceries,11.93,2,0.0,38.18,38.18,19.02,19.16,Mobile Wallet,New,36.0,Male,2.6,7.0
ORD104156,2024-05-30,North,Store_15,Home & Living,401.69,2,5.0,803.38,763.21,539.49,223.72,Credit Card,Returning,22.0,Female,4.0,2.0
ORD105401,2024-05-17,East,Store_06,Groceries,54.75,2,,109.5,109.5,75.87,33.63,Debit Card,New,1.0,Female,4.4,4.0
ORD103122,2023-12-11,South,Store_18,Clothing,65.88,1,0.0,105.41,105.41,64.9,40.51,Bank Transfer,New,20.0,Female,3.8,0.0
ORD105392,2024-08-07,Central,Store_14,Home & Living,282.26,3,0.0,846.78,846.78,564.52,282.26,Mobile Wallet,VIP,55.0,Male,4.1,4.0
ORD104350,2024-03-20,South,Store_18,Home & Living,437.3,1,5.0,437.3,415.43,306.89,108.54,Mobile Wallet,Returning,28.0,Male,5.0,
ORD102129,2023-08-22,West,Store_14,Beauty,64.92,1,5.0,64.92,61.67,32.49,29.18,Debit Card,New,35.0,Female,5.0,4.0
ORD101169,2024-10-31,Central,Store_16,Electronics,1158.5,2,0.0,2317.0,2317.0,1230.35,1086.65,Debit Card,Returning,58.0,Male,2.5,4.0
ORD103333,2024-09-11,East,Store_07,Groceries,18.01,1,0.0,18.01,18.01,8.12,9.89,Cash,VIP,38.0,Male,3.3,2.0
ORD104716,2024-10-11,Central,Store_01,Groceries,19.7,1,0.0,19.7,19.7,10.8,8.9,Cash,VIP,16.0,Male,3.6,2.0
ORD103600,2023-11-22,North,Store_05,Beauty,142.91,2,25.0,457.31,342.98,173.84,169.14,Mobile Wallet,VIP,43.0,Female,1.5,6.0
ORD104867,2023-08-24,Central,Store_05,Clothing,43.77,2,10.0,87.54,78.79,43.23,35.56,Cash,New,35.0,Female,2.9,0.0
ORD103942,2024-11-08,South,Store_16,Clothing,157.26,2,0.0,503.23,503.23,341.72,161.51,Mobile Wallet,New,38.0,Female,4.8,
ORD104402,2023-10-19,Central,Store_15,Beauty,84.52,1,10.0,84.52,76.07,36.86,39.21,Cash,New,40.0,Male,4.3,6.0
ORD105254,2023-09-10,South,Store_03,Groceries,44.65,1,10.0,44.65,40.19,28.52,11.67,Cash,New,36.0,Female,4.0,3.0
ORD103159,2024-09-29,East,Store_02,Home & Living,218.18,2,15.0,436.36,370.91,216.68,154.23,Mobile Wallet,VIP,60.0,Female,3.3,4.0
ORD100054,2023-12-30,Central,Store_10,Groceries,20.42,1,0.0,32.67,32.67,18.79,13.88,Bank Transfer,Returning,37.0,Male,3.5,0.0
ORD102265,2023-03-11,North,Store_01,Groceries,11.87,1,5.0,11.87,11.28,6.13,5.15,Debit Card,VIP,62.0,Male,4.5,3.0
ORD104961,2024-01-04,Central,Store_17,Groceries,43.3,2,0.0,86.6,86.6,46.85,39.75,Cash,VIP,45.0,Male,3.4,7.0
ORD103265,2024-04-13,South,,Sports,287.4,1,15.0,287.4,244.29,123.39,120.9,Mobile Wallet,Returning,40.0,Other,4.1,3.0
ORD103161,2024-10-11,East,Store_04,Groceries,13.18,1,10.0,13.18,11.86,6.38,5.48,Debit Card,VIP,33.0,Male,4.0,7.0
ORD100161,2024-04-29,South,Store_19,Clothing,158.79,2,5.0,317.58,301.7,156.38,145.32,Debit Card,VIP,20.0,Male,2.2,1.0
ORD102744,2023-05-26,East,Store_05,Beauty,70.48,1,5.0,70.48,66.96,44.96,22.0,Credit Card,VIP,31.0,Male,4.7,9.0
ORD105593,2024-04-02,West,Store_11,Clothing,110.38,1,0.0,110.38,110.38,61.11,49.27,Debit Card,New,39.0,Female,5.0,3.0
ORD105305,2024-08-17,Central,Store_04,Groceries,10.99,1,10.0,10.99,9.89,4.77,5.12,Debit Card,New,38.0,Female,3.1,4.0
ORD101772,2023-09-22,South,Store_03,Beauty,97.35,1,10.0,97.35,87.62,56.03,31.59,Mobile Wallet,VIP,32.0,Female,3.9,6.0
ORD105372,2023-09-20,Central,Store_14,Electronics,314.64,1,25.0,314.64,235.98,156.99,78.99,Credit Card,New,,Male,4.3,6.0
ORD104913,2024-03-18,South,Store_08,Electronics,680.5,1,15.0,680.5,578.42,275.72,302.7,Credit Card,VIP,43.0,Female,4.7,1.0
ORD105736,2023-08-07,West,Store_06,Home & Living,365.88,1,5.0,365.88,347.59,209.45,138.14,Mobile Wallet,VIP,38.0,Female,3.8,3.0
ORD103653,2024-01-12,East,Store_15,Beauty,28.82,1,5.0,28.82,27.38,13.41,13.97,Cash,Returning,35.0,Female,3.9,4.0
ORD101172,2023-10-13,East,Store_03,Groceries,59.76,1,0.0,59.76,59.76,43.35,16.41,Cash,New,50.0,Female,1.8,3.0
ORD100307,2024-02-09,North,Store_07,Beauty,112.28,2,5.0,224.56,213.33,124.76,88.57,Cash,Returning,34.0,Male,,2.0
ORD103381,2024-07-28,East,Store_18,Beauty,70.05,2,0.0,168.12,168.12,105.54,62.58,Credit Card,Returning,30.0,Male,5.0,5.0
ORD103866,2024-01-17,West,Store_20,Home & Living,207.57,1,15.0,207.57,176.43,102.47,73.96,Credit Card,VIP,46.0,Female,4.9,8.0
ORD103615,2023-11-23,East,Store_05,Beauty,49.72,2,15.0,159.1,135.24,67.87,67.37,Cash,Returning,36.0,Male,3.6,
ORD105777,2023-03-21,West,Store_18,Electronics,66.99,1,0.0,66.99,66.99,42.94,24.05,Credit Card,Returning,25.0,Female,2.0,8.0
ORD102109,2023-07-26,North,Store_13,Groceries,25.65,2,0.0,61.56,61.56,29.3,32.26,Debit Card,Returning,43.0,Other,4.5,0.0
ORD104033,2023-07-24,Central,Store_19,Groceries,31.4,1,0.0,37.68,37.68,28.04,9.64,Bank Transfer,New,70.0,Male,2.5,6.0
ORD100616,2023-07-02,South,Store_16,Groceries,53.93,2,0.0,129.43,129.43,72.69,56.74,Mobile Wallet,VIP,35.0,Female,4.3,4.0
ORD103991,2024-07-04,North,Store_18,Beauty,54.35,2,0.0,130.44,130.44,96.93,33.51,Credit Card,New,20.0,Male,5.0,5.0
ORD100830,2023-06-29,East,Store_07,Electronics,55.18,2,20.0,132.43,105.94,67.43,38.51,Credit Card,Returning,18.0,Other,2.4,6.0
ORD102235,2024-07-31,East,Store_09,Home & Living,178.53,4,0.0,856.94,856.94,483.4,373.54,Bank Transfer,New,50.0,Male,3.3,2.0
ORD100402,2023-08-22,North,Store_10,Groceries,3.0,1,0.0,3.0,3.0,1.97,1.03,Cash,New,34.0,Female,4.5,3.0
